fppc,det rate,tp,fp,fn,image_id,precision,recall,f1
0.01235,0.98765,80.0,1.0,1.0,100249537_00085_1,0.9876543209876543,0.9876543209876543,0.9876543209876543
0.11111,0.98889,89.0,10.0,1.0,100249537_00039_2,0.898989898989899,0.9888888888888889,0.9417989417989419
0.0266,0.98936,186.0,5.0,2.0,hnsd006-030,0.9738219895287958,0.9893617021276596,0.9815303430079155
0.08029,0.9635,132.0,11.0,5.0,100249416_00017_1,0.9230769230769231,0.9635036496350365,0.942857142857143
0.08416,0.99505,201.0,17.0,1.0,200021660-00031_2,0.9220183486238532,0.995049504950495,0.9571428571428571
0.04225,0.98592,140.0,6.0,2.0,200021763-00019_2,0.958904109589041,0.9859154929577465,0.9722222222222222
0.00467,0.99533,213.0,1.0,1.0,200003076_00021_2,0.9953271028037384,0.9953271028037384,0.9953271028037384
0.05319,0.99468,187.0,10.0,1.0,hnsd011-007,0.949238578680203,0.9946808510638298,0.9714285714285714
0.0396,1.0,101.0,4.0,0.0,200021660-00093_2,0.9619047619047619,1.0,0.9805825242718447
0.02155,0.92672,215.0,5.0,17.0,200015779_00021_2,0.9772727272727273,0.9267241379310345,0.9513274336283186
0.00952,1.0,105.0,1.0,0.0,100241706_00020_1,0.9905660377358491,1.0,0.9952606635071091
0.04,0.984,123.0,5.0,2.0,umgy001-013,0.9609375,0.984,0.9723320158102766
0.00556,0.98889,178.0,1.0,2.0,hnsd001-035,0.994413407821229,0.9888888888888889,0.9916434540389972
0.05882,0.96324,131.0,8.0,5.0,200021660-00081_2,0.9424460431654677,0.9632352941176471,0.9527272727272728
0.04324,0.97297,180.0,8.0,5.0,hnsd005-029,0.9574468085106383,0.972972972972973,0.9651474530831101
0.030361260568793236,0.968870099923136,12605.0,395.0,405.0,fold0,0.9696153846153847,0.968870099923136,0.9692425990003845
0.01136,1.0,88.0,1.0,0.0,100249537_00064_1,0.9887640449438202,1.0,0.9943502824858756
0.0303,0.9697,128.0,4.0,4.0,200021853-00008_1,0.9696969696969697,0.9696969696969697,0.9696969696969697
0.00619,0.90093,291.0,2.0,32.0,200004148_00039_2,0.9931740614334471,0.9009287925696594,0.9448051948051948
0.01303,0.99674,306.0,4.0,1.0,200014740-00071_1,0.9870967741935484,0.996742671009772,0.9918962722852512
0.03093,0.97423,189.0,6.0,5.0,umgy012-007,0.9692307692307692,0.9742268041237113,0.9717223650385604
0.1,0.91667,55.0,6.0,5.0,200021869-00016_2,0.9016393442622951,0.9166666666666666,0.9090909090909091
0.01117,0.94134,337.0,4.0,21.0,brsk005-037,0.9882697947214076,0.9413407821229051,0.9642346208869814
0.00985,0.9532,387.0,4.0,19.0,brsk004-036,0.989769820971867,0.9532019704433498,0.9711417816813048
0.0,0.96286,337.0,0.0,13.0,200021660-00042_2,1.0,0.9628571428571429,0.9810771470160117
0.01047,0.98429,188.0,2.0,3.0,200003076_00162_1,0.9894736842105263,0.9842931937172775,0.9868766404199475
0.0,0.98324,176.0,0.0,3.0,200005598_00027_2,1.0,0.9832402234636871,0.9915492957746479
0.01747,0.99127,227.0,4.0,2.0,200003076_00006_1,0.9826839826839827,0.9912663755458515,0.9869565217391305
0.0297,0.9901,100.0,3.0,1.0,200021851_00007_2,0.970873786407767,0.9900990099009901,0.9803921568627452
0.2125,1.0,80.0,17.0,0.0,hnsd004-003,0.8247422680412371,1.0,0.903954802259887
0.05028,0.98324,176.0,9.0,3.0,umgy006-034,0.9513513513513514,0.9832402234636871,0.9670329670329672
0.0086,0.97708,341.0,3.0,8.0,brsk002-029,0.9912790697674418,0.9770773638968482,0.9841269841269841
0.01613,1.0,186.0,3.0,0.0,umgy009-002,0.9841269841269841,1.0,0.9919999999999999
0.01327,0.99115,224.0,3.0,2.0,200003076_00056_2,0.986784140969163,0.9911504424778761,0.988962472406181
0.01262,0.99054,314.0,4.0,3.0,200014740-00018_2,0.9874213836477987,0.9905362776025236,0.9889763779527558
0.01058,0.98413,186.0,2.0,3.0,100249476_00014_2,0.9893617021276596,0.9841269841269841,0.986737400530504
0.00813,0.99187,122.0,1.0,1.0,200021712-00010_2,0.991869918699187,0.991869918699187,0.991869918699187
0.01587,0.97884,185.0,3.0,4.0,200005598_00021_2,0.9840425531914894,0.9788359788359788,0.9814323607427056
0.03145,0.96226,153.0,5.0,6.0,100249416_00027_2,0.9683544303797469,0.9622641509433962,0.9652996845425867
0.01136,0.97727,86.0,1.0,2.0,200021853-00032_2,0.9885057471264368,0.9772727272727273,0.9828571428571428
0.2963,0.92593,25.0,8.0,2.0,200021869-00015_2,0.7575757575757576,0.9259259259259259,0.8333333333333334
0.03061,0.9898,97.0,3.0,1.0,100249376_00027_1,0.97,0.9897959183673469,0.9797979797979798
0.02174,0.98913,182.0,4.0,2.0,umgy009-005,0.978494623655914,0.9891304347826086,0.9837837837837837
0.10714,1.0,28.0,3.0,0.0,100249537_00031_1,0.9032258064516129,1.0,0.9491525423728813
0.01653,0.95868,116.0,2.0,5.0,200015779_00013_1,0.9830508474576272,0.9586776859504132,0.9707112970711298
0.01852,0.92593,150.0,3.0,12.0,200021763-00027_2,0.9803921568627451,0.9259259259259259,0.9523809523809523
0.00469,0.95775,408.0,2.0,18.0,200022050-00011_2,0.9951219512195122,0.9577464788732394,0.9760765550239233
0.1131,0.97619,164.0,19.0,4.0,200021712-00031_1,0.8961748633879781,0.9761904761904762,0.9344729344729344
0.0,0.99371,158.0,0.0,1.0,200021712-00014_1,1.0,0.9937106918238994,0.9968454258675079
0.16667,0.33333,2.0,1.0,4.0,hnsd003-013,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.0093,0.9907,213.0,2.0,2.0,200003076_00160_2,0.9906976744186047,0.9906976744186047,0.9906976744186047
0.0125,0.9125,219.0,3.0,21.0,200015779_00022_1,0.9864864864864865,0.9125,0.948051948051948
0.03448,0.97044,197.0,7.0,6.0,hnsd006-008,0.9656862745098039,0.9704433497536946,0.9680589680589682
0.0,0.96348,343.0,0.0,13.0,brsk002-045,1.0,0.9634831460674157,0.9814020028612304
0.00758,0.89394,236.0,2.0,28.0,200015779_00020_2,0.9915966386554622,0.8939393939393939,0.9402390438247011
0.02614,0.98693,151.0,4.0,2.0,200015779_00074_2,0.9741935483870968,0.9869281045751634,0.9805194805194806
0.02985,0.97015,325.0,10.0,10.0,brsk003-039,0.9701492537313433,0.9701492537313433,0.9701492537313433
0.025,1.0,40.0,1.0,0.0,100249537_00004_1,0.975609756097561,1.0,0.9876543209876543
2.11765,0.76471,13.0,36.0,4.0,200021660-00029_2,0.2653061224489796,0.7647058823529411,0.3939393939393939
0.0,0.9913,228.0,0.0,2.0,200003076_00049_1,1.0,0.991304347826087,0.9956331877729258
0.02304,0.96774,210.0,5.0,7.0,umgy012-035,0.9767441860465116,0.967741935483871,0.9722222222222222
0.11111,1.0,27.0,3.0,0.0,100249537_00075_1,0.9,1.0,0.9473684210526316
0.0,0.99134,229.0,0.0,2.0,200003076_00106_2,1.0,0.9913419913419913,0.9956521739130434
2.33333,0.66667,2.0,7.0,1.0,200021869-00003_1,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.01408,0.98122,209.0,3.0,4.0,200015779_00131_1,0.9858490566037735,0.9812206572769953,0.9835294117647059
0.00952,0.98571,207.0,2.0,3.0,200015779_00150_2,0.9904306220095693,0.9857142857142858,0.9880668257756564
0.0315,0.93701,119.0,4.0,8.0,200003967_00040_1,0.967479674796748,0.937007874015748,0.9520000000000001
0.58333,1.0,12.0,7.0,0.0,200006663_00003_2,0.631578947368421,1.0,0.7741935483870968
0.02247,0.89045,317.0,8.0,39.0,200004148_00052_1,0.9753846153846154,0.8904494382022472,0.9309838472834068
0.01923,0.97115,202.0,4.0,6.0,hnsd007-023,0.9805825242718447,0.9711538461538461,0.9758454106280192
0.02459,0.96721,118.0,3.0,4.0,100249376_00050_2,0.9752066115702479,0.9672131147540983,0.9711934156378601
0.15385,0.92308,12.0,2.0,1.0,umgy007-039,0.8571428571428571,0.9230769230769231,0.888888888888889
0.01485,0.9802,198.0,3.0,4.0,umgy010-019,0.9850746268656716,0.9801980198019802,0.9826302729528535
0.01333,0.98667,148.0,2.0,2.0,umgy007-025,0.9866666666666667,0.9866666666666667,0.9866666666666668
0.0,1.0,3.0,0.0,0.0,umgy003-012,1.0,1.0,1.0
0.04571,0.99429,174.0,8.0,1.0,umgy003-031,0.9560439560439561,0.9942857142857143,0.9747899159663866
0.01235,0.98765,80.0,1.0,1.0,100249537_00085_1,0.9876543209876543,0.9876543209876543,0.9876543209876543
0.07778,1.0,90.0,7.0,0.0,100249537_00039_2,0.9278350515463918,1.0,0.9625668449197862
0.0266,0.98936,186.0,5.0,2.0,hnsd006-030,0.9738219895287958,0.9893617021276596,0.9815303430079155
0.05109,0.9635,132.0,7.0,5.0,100249416_00017_1,0.9496402877697842,0.9635036496350365,0.9565217391304348
0.08416,0.9901,200.0,17.0,2.0,200021660-00031_2,0.9216589861751152,0.9900990099009901,0.954653937947494
0.04225,0.95775,136.0,6.0,6.0,200021763-00019_2,0.9577464788732394,0.9577464788732394,0.9577464788732394
0.01402,0.99533,213.0,3.0,1.0,200003076_00021_2,0.9861111111111112,0.9953271028037384,0.9906976744186047
0.03723,1.0,188.0,7.0,0.0,hnsd011-007,0.9641025641025641,1.0,0.9817232375979111
0.0099,1.0,101.0,1.0,0.0,200021660-00093_2,0.9901960784313726,1.0,0.9950738916256158
0.01293,0.94828,220.0,3.0,12.0,200015779_00021_2,0.9865470852017937,0.9482758620689655,0.967032967032967
0.0,1.0,105.0,0.0,0.0,100241706_00020_1,1.0,1.0,1.0
0.04,0.984,123.0,5.0,2.0,umgy001-013,0.9609375,0.984,0.9723320158102766
0.01667,0.98889,178.0,3.0,2.0,hnsd001-035,0.9834254143646409,0.9888888888888889,0.9861495844875346
0.01471,0.97794,133.0,2.0,3.0,200021660-00081_2,0.9851851851851852,0.9779411764705882,0.981549815498155
0.04324,0.96757,179.0,8.0,6.0,hnsd005-029,0.9572192513368984,0.9675675675675676,0.9623655913978495
0.02590315142198309,0.9691006917755572,12608.0,337.0,402.0,fold1,0.9739667825415218,0.9691006917755572,0.9715276439992294
0.02273,1.0,88.0,2.0,0.0,100249537_00064_1,0.9777777777777777,1.0,0.9887640449438202
0.02273,0.9697,128.0,3.0,4.0,200021853-00008_1,0.9770992366412213,0.9696969696969697,0.9733840304182511
0.0031,0.89783,290.0,1.0,33.0,200004148_00039_2,0.9965635738831615,0.8978328173374613,0.9446254071661238
0.01303,0.99674,306.0,4.0,1.0,200014740-00071_1,0.9870967741935484,0.996742671009772,0.9918962722852512
0.03608,0.97938,190.0,7.0,4.0,umgy012-007,0.9644670050761421,0.979381443298969,0.9718670076726341
0.08333,0.93333,56.0,5.0,4.0,200021869-00016_2,0.9180327868852459,0.9333333333333333,0.9256198347107439
0.00838,0.93855,336.0,3.0,22.0,brsk005-037,0.9911504424778761,0.9385474860335196,0.9641319942611191
0.00246,0.95567,388.0,1.0,18.0,brsk004-036,0.9974293059125964,0.9556650246305419,0.9761006289308176
0.00286,0.96286,337.0,1.0,13.0,200021660-00042_2,0.9970414201183432,0.9628571428571429,0.9796511627906976
0.01047,0.99476,190.0,2.0,1.0,200003076_00162_1,0.9895833333333334,0.9947643979057592,0.9921671018276764
0.01117,0.98324,176.0,2.0,3.0,200005598_00027_2,0.9887640449438202,0.9832402234636871,0.9859943977591036
0.01747,0.99563,228.0,4.0,1.0,200003076_00006_1,0.9827586206896551,0.9956331877729258,0.9891540130151844
0.0198,0.9802,99.0,2.0,2.0,200021851_00007_2,0.9801980198019802,0.9801980198019802,0.9801980198019802
0.225,1.0,80.0,18.0,0.0,hnsd004-003,0.8163265306122449,1.0,0.898876404494382
0.05587,0.98883,177.0,10.0,2.0,umgy006-034,0.946524064171123,0.9888268156424581,0.9672131147540983
0.01719,0.9914,346.0,6.0,3.0,brsk002-029,0.9829545454545454,0.9914040114613181,0.9871611982881598
0.02688,1.0,186.0,5.0,0.0,umgy009-002,0.9738219895287958,1.0,0.986737400530504
0.0177,0.99115,224.0,4.0,2.0,200003076_00056_2,0.9824561403508771,0.9911504424778761,0.9867841409691629
0.01262,0.99054,314.0,4.0,3.0,200014740-00018_2,0.9874213836477987,0.9905362776025236,0.9889763779527558
0.01587,0.98413,186.0,3.0,3.0,100249476_00014_2,0.9841269841269841,0.9841269841269841,0.9841269841269841
0.00813,0.99187,122.0,1.0,1.0,200021712-00010_2,0.991869918699187,0.991869918699187,0.991869918699187
0.02646,0.96296,182.0,5.0,7.0,200005598_00021_2,0.9732620320855615,0.9629629629629629,0.9680851063829786
0.02516,0.97484,155.0,4.0,4.0,100249416_00027_2,0.9748427672955975,0.9748427672955975,0.9748427672955975
0.01136,0.96591,85.0,1.0,3.0,200021853-00032_2,0.9883720930232558,0.9659090909090909,0.9770114942528736
0.33333,1.0,27.0,9.0,0.0,200021869-00015_2,0.75,1.0,0.8571428571428571
0.03061,0.97959,96.0,3.0,2.0,100249376_00027_1,0.9696969696969697,0.9795918367346939,0.9746192893401016
0.02174,0.99457,183.0,4.0,1.0,umgy009-005,0.9786096256684492,0.9945652173913043,0.9865229110512129
0.07143,1.0,28.0,2.0,0.0,100249537_00031_1,0.9333333333333333,1.0,0.9655172413793104
0.02479,0.97521,118.0,3.0,3.0,200015779_00013_1,0.9752066115702479,0.9752066115702479,0.9752066115702479
0.01852,0.93827,152.0,3.0,10.0,200021763-00027_2,0.9806451612903225,0.9382716049382716,0.9589905362776024
0.00704,0.94601,403.0,3.0,23.0,200022050-00011_2,0.9926108374384236,0.9460093896713615,0.9687500000000001
0.125,0.97619,164.0,21.0,4.0,200021712-00031_1,0.8864864864864865,0.9761904761904762,0.9291784702549576
0.01887,0.98742,157.0,3.0,2.0,200021712-00014_1,0.98125,0.9874213836477987,0.9843260188087775
0.16667,0.5,3.0,1.0,3.0,hnsd003-013,0.75,0.5,0.6
0.00465,0.9907,213.0,1.0,2.0,200003076_00160_2,0.9953271028037384,0.9906976744186047,0.9930069930069931
0.00833,0.9125,219.0,2.0,21.0,200015779_00022_1,0.9909502262443439,0.9125,0.9501084598698482
0.01478,0.96552,196.0,3.0,7.0,hnsd006-008,0.9849246231155779,0.9655172413793104,0.9751243781094528
0.0,0.96629,344.0,0.0,12.0,brsk002-045,1.0,0.9662921348314607,0.9828571428571428
0.00758,0.86742,229.0,2.0,35.0,200015779_00020_2,0.9913419913419913,0.8674242424242424,0.9252525252525253
0.03922,0.98693,151.0,6.0,2.0,200015779_00074_2,0.9617834394904459,0.9869281045751634,0.9741935483870968
0.02687,0.97015,325.0,9.0,10.0,brsk003-039,0.9730538922155688,0.9701492537313433,0.9715994020926756
0.025,1.0,40.0,1.0,0.0,100249537_00004_1,0.975609756097561,1.0,0.9876543209876543
2.29412,0.82353,14.0,39.0,3.0,200021660-00029_2,0.2641509433962264,0.8235294117647058,0.4
0.0,0.98696,227.0,0.0,3.0,200003076_00049_1,1.0,0.9869565217391304,0.9934354485776805
0.02304,0.96774,210.0,5.0,7.0,umgy012-035,0.9767441860465116,0.967741935483871,0.9722222222222222
0.11111,1.0,27.0,3.0,0.0,100249537_00075_1,0.9,1.0,0.9473684210526316
0.0,0.99567,230.0,0.0,1.0,200003076_00106_2,1.0,0.9956709956709957,0.9978308026030369
2.66667,1.0,3.0,8.0,0.0,200021869-00003_1,0.2727272727272727,1.0,0.42857142857142855
0.01408,0.97183,207.0,3.0,6.0,200015779_00131_1,0.9857142857142858,0.971830985915493,0.9787234042553192
0.00952,0.99048,208.0,2.0,2.0,200015779_00150_2,0.9904761904761905,0.9904761904761905,0.9904761904761905
0.05512,0.96063,122.0,7.0,5.0,200003967_00040_1,0.9457364341085271,0.9606299212598425,0.9531249999999999
0.66667,1.0,12.0,8.0,0.0,200006663_00003_2,0.6,1.0,0.7499999999999999
0.03371,0.88764,316.0,12.0,40.0,200004148_00052_1,0.9634146341463414,0.8876404494382022,0.9239766081871345
0.01442,0.97115,202.0,3.0,6.0,hnsd007-023,0.9853658536585366,0.9711538461538461,0.9782082324455206
0.0,0.95902,117.0,0.0,5.0,100249376_00050_2,1.0,0.9590163934426229,0.9790794979079497
0.23077,0.92308,12.0,3.0,1.0,umgy007-039,0.8,0.9230769230769231,0.8571428571428571
0.0099,0.98515,199.0,2.0,3.0,umgy010-019,0.9900497512437811,0.9851485148514851,0.9875930521091811
0.01333,0.98,147.0,2.0,3.0,umgy007-025,0.9865771812080537,0.98,0.9832775919732442
0.0,1.0,3.0,0.0,0.0,umgy003-012,1.0,1.0,1.0
0.05143,0.98857,173.0,9.0,2.0,umgy003-031,0.9505494505494505,0.9885714285714285,0.9691876750700279
0.01235,0.98765,80.0,1.0,1.0,100249537_00085_1,0.9876543209876543,0.9876543209876543,0.9876543209876543
0.1,1.0,90.0,9.0,0.0,100249537_00039_2,0.9090909090909091,1.0,0.9523809523809523
0.02128,0.98936,186.0,4.0,2.0,hnsd006-030,0.9789473684210527,0.9893617021276596,0.9841269841269842
0.05109,0.9635,132.0,7.0,5.0,100249416_00017_1,0.9496402877697842,0.9635036496350365,0.9565217391304348
0.07921,0.9901,200.0,16.0,2.0,200021660-00031_2,0.9259259259259259,0.9900990099009901,0.9569377990430621
0.04225,0.97887,139.0,6.0,3.0,200021763-00019_2,0.9586206896551724,0.9788732394366197,0.9686411149825783
0.00935,0.99533,213.0,2.0,1.0,200003076_00021_2,0.9906976744186047,0.9953271028037384,0.9930069930069931
0.0266,1.0,188.0,5.0,0.0,hnsd011-007,0.9740932642487047,1.0,0.9868766404199476
0.0297,1.0,101.0,3.0,0.0,200021660-00093_2,0.9711538461538461,1.0,0.9853658536585366
0.00862,0.92241,214.0,2.0,18.0,200015779_00021_2,0.9907407407407407,0.9224137931034483,0.9553571428571429
0.0,1.0,105.0,0.0,0.0,100241706_00020_1,1.0,1.0,1.0
0.032,0.992,124.0,4.0,1.0,umgy001-013,0.96875,0.992,0.9802371541501976
0.01667,0.98889,178.0,3.0,2.0,hnsd001-035,0.9834254143646409,0.9888888888888889,0.9861495844875346
0.05147,0.97059,132.0,7.0,4.0,200021660-00081_2,0.9496402877697842,0.9705882352941176,0.96
0.03243,0.97297,180.0,6.0,5.0,hnsd005-029,0.967741935483871,0.972972972972973,0.9703504043126685
0.027286702536510377,0.9691006917755572,12608.0,355.0,402.0,fold2,0.9726143639589602,0.9691006917755572,0.9708543487467756
0.02273,1.0,88.0,2.0,0.0,100249537_00064_1,0.9777777777777777,1.0,0.9887640449438202
0.0303,0.97727,129.0,4.0,3.0,200021853-00008_1,0.9699248120300752,0.9772727272727273,0.9735849056603774
0.00929,0.90402,292.0,3.0,31.0,200004148_00039_2,0.9898305084745763,0.9040247678018576,0.9449838187702265
0.01303,0.99674,306.0,4.0,1.0,200014740-00071_1,0.9870967741935484,0.996742671009772,0.9918962722852512
0.03608,0.98454,191.0,7.0,3.0,umgy012-007,0.9646464646464646,0.9845360824742269,0.9744897959183675
0.11667,0.93333,56.0,7.0,4.0,200021869-00016_2,0.8888888888888888,0.9333333333333333,0.9105691056910569
0.00838,0.94134,337.0,3.0,21.0,brsk005-037,0.9911764705882353,0.9413407821229051,0.9656160458452723
0.00985,0.95813,389.0,4.0,17.0,brsk004-036,0.989821882951654,0.958128078817734,0.9737171464330412
0.00286,0.96857,339.0,1.0,11.0,200021660-00042_2,0.9970588235294118,0.9685714285714285,0.9826086956521739
0.00524,0.99476,190.0,1.0,1.0,200003076_00162_1,0.9947643979057592,0.9947643979057592,0.9947643979057592
0.01117,0.97765,175.0,2.0,4.0,200005598_00027_2,0.9887005649717514,0.9776536312849162,0.9831460674157303
0.0131,0.99127,227.0,3.0,2.0,200003076_00006_1,0.9869565217391304,0.9912663755458515,0.989106753812636
0.0,1.0,101.0,0.0,0.0,200021851_00007_2,1.0,1.0,1.0
0.2,1.0,80.0,16.0,0.0,hnsd004-003,0.8333333333333334,1.0,0.9090909090909091
0.05587,0.98883,177.0,10.0,2.0,umgy006-034,0.946524064171123,0.9888268156424581,0.9672131147540983
0.02006,0.97421,340.0,7.0,9.0,brsk002-029,0.9798270893371758,0.9742120343839542,0.9770114942528735
0.01075,1.0,186.0,2.0,0.0,umgy009-002,0.9893617021276596,1.0,0.9946524064171123
0.00442,1.0,226.0,1.0,0.0,200003076_00056_2,0.9955947136563876,1.0,0.9977924944812362
0.00631,0.99685,316.0,2.0,1.0,200014740-00018_2,0.9937106918238994,0.9968454258675079,0.9952755905511811
