fppc,det rate,tp,fp,fn,image_id,precision,recall,f1
0.05682,1.0,88.0,5.0,0.0,100249537_00064_1,0.946236559139785,1.0,0.9723756906077349
0.0303,0.9697,128.0,4.0,4.0,200021853-00008_1,0.9696969696969697,0.9696969696969697,0.9696969696969697
0.0,0.89164,288.0,0.0,35.0,200004148_00039_2,1.0,0.891640866873065,0.9427168576104745
0.01954,0.99349,305.0,6.0,2.0,200014740-00071_1,0.9807073954983923,0.993485342019544,0.9870550161812297
0.01546,0.96907,188.0,3.0,6.0,umgy012-007,0.9842931937172775,0.9690721649484536,0.9766233766233767
0.1,0.88333,53.0,6.0,7.0,200021869-00016_2,0.8983050847457628,0.8833333333333333,0.8907563025210085
0.01397,0.93855,336.0,5.0,22.0,brsk005-037,0.9853372434017595,0.9385474860335196,0.9613733905579399
0.00739,0.94828,385.0,3.0,21.0,brsk004-036,0.9922680412371134,0.9482758620689655,0.9697732997481109
0.0,0.97714,342.0,0.0,8.0,200021660-00042_2,1.0,0.9771428571428571,0.9884393063583815
0.00524,0.99476,190.0,1.0,1.0,200003076_00162_1,0.9947643979057592,0.9947643979057592,0.9947643979057592
0.01117,0.99441,178.0,2.0,1.0,200005598_00027_2,0.9888888888888889,0.994413407821229,0.9916434540389972
0.00873,0.99563,228.0,2.0,1.0,200003076_00006_1,0.991304347826087,0.9956331877729258,0.9934640522875816
0.0198,1.0,101.0,2.0,0.0,200021851_00007_2,0.9805825242718447,1.0,0.9901960784313726
0.1625,0.975,78.0,13.0,2.0,hnsd004-003,0.8571428571428571,0.975,0.9122807017543859
0.03911,0.97765,175.0,7.0,4.0,umgy006-034,0.9615384615384616,0.9776536312849162,0.9695290858725762
0.01146,0.98567,344.0,4.0,5.0,brsk002-029,0.9885057471264368,0.9856733524355301,0.9870875179340028
0.00538,0.99462,185.0,1.0,1.0,umgy009-002,0.9946236559139785,0.9946236559139785,0.9946236559139785
0.0177,0.99115,224.0,4.0,2.0,200003076_00056_2,0.9824561403508771,0.9911504424778761,0.9867841409691629
0.00631,0.99369,315.0,2.0,2.0,200014740-00018_2,0.9936908517350158,0.9936908517350158,0.9936908517350158
0.02116,0.97884,185.0,4.0,4.0,100249476_00014_2,0.9788359788359788,0.9788359788359788,0.9788359788359788
0.00813,0.99187,122.0,1.0,1.0,200021712-00010_2,0.991869918699187,0.991869918699187,0.991869918699187
0.03175,0.95238,180.0,6.0,9.0,200005598_00021_2,0.967741935483871,0.9523809523809523,0.96
0.04403,0.96226,153.0,7.0,6.0,100249416_00027_2,0.95625,0.9622641509433962,0.9592476489028213
0.02273,0.97727,86.0,2.0,2.0,200021853-00032_2,0.9772727272727273,0.9772727272727273,0.9772727272727273
0.40741,0.92593,25.0,11.0,2.0,200021869-00015_2,0.6944444444444444,0.9259259259259259,0.7936507936507936
0.05102,0.9898,97.0,5.0,1.0,100249376_00027_1,0.9509803921568627,0.9897959183673469,0.9700000000000001
0.02717,0.99457,183.0,5.0,1.0,umgy009-005,0.973404255319149,0.9945652173913043,0.9838709677419355
0.10714,1.0,28.0,3.0,0.0,100249537_00031_1,0.9032258064516129,1.0,0.9491525423728813
0.02479,0.93388,113.0,3.0,8.0,200015779_00013_1,0.9741379310344828,0.9338842975206612,0.9535864978902953
0.01852,0.88272,143.0,3.0,19.0,200021763-00027_2,0.9794520547945206,0.8827160493827161,0.9285714285714286
0.00939,0.94601,403.0,4.0,23.0,200022050-00011_2,0.9901719901719902,0.9460093896713615,0.9675870348139256
0.1369,0.97619,164.0,23.0,4.0,200021712-00031_1,0.8770053475935828,0.9761904761904762,0.9239436619718309
0.0,0.98742,157.0,0.0,2.0,200021712-00014_1,1.0,0.9874213836477987,0.9936708860759493
0.16667,0.83333,5.0,1.0,1.0,hnsd003-013,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.00465,0.99535,214.0,1.0,1.0,200003076_00160_2,0.9953488372093023,0.9953488372093023,0.9953488372093023
0.02083,0.90833,218.0,5.0,22.0,200015779_00022_1,0.9775784753363229,0.9083333333333333,0.9416846652267818
0.00985,0.96059,195.0,2.0,8.0,hnsd006-008,0.9898477157360406,0.9605911330049262,0.975
